id,dbFile,gloveFile,vocabSize,captureFraction,convolutionFilters,convolutionKernel,convolutionActivation,poolSize,flattenLayer,denseUnits,denseActivation,dropoutFraction,outputActivation,lossFunction
2189,./data/articles_zenodo.db,./data/glove.6B.50d.txt,25000,0.9999,10,15,relu,2,True,50,relu,0.25,softmax,categorical_crossentropy
2190,./data/articles_zenodo.db,./data/glove.6B.50d.txt,25000,0.9999,10,15,relu,2,True,50,relu,0.5,softmax,categorical_crossentropy
2191,./data/articles_zenodo.db,./data/glove.6B.50d.txt,25000,0.9999,10,15,relu,2,True,50,relu,0.75,softmax,categorical_crossentropy
2192,./data/articles_zenodo.db,./data/glove.6B.50d.txt,25000,0.9999,10,15,relu,5,True,10,relu,0.0,softmax,categorical_crossentropy
2193,./data/articles_zenodo.db,./data/glove.6B.50d.txt,25000,0.9999,10,15,relu,5,True,10,relu,0.25,softmax,categorical_crossentropy
2194,./data/articles_zenodo.db,./data/glove.6B.50d.txt,25000,0.9999,10,15,relu,5,True,10,relu,0.5,softmax,categorical_crossentropy
2195,./data/articles_zenodo.db,./data/glove.6B.50d.txt,25000,0.9999,10,15,relu,5,True,10,relu,0.75,softmax,categorical_crossentropy
2196,./data/articles_zenodo.db,./data/glove.6B.50d.txt,25000,0.9999,10,15,relu,5,True,50,relu,0.0,softmax,categorical_crossentropy
2197,./data/articles_zenodo.db,./data/glove.6B.50d.txt,25000,0.9999,10,15,relu,5,True,50,relu,0.25,softmax,categorical_crossentropy
2198,./data/articles_zenodo.db,./data/glove.6B.50d.txt,25000,0.9999,10,15,relu,5,True,50,relu,0.5,softmax,categorical_crossentropy
2199,./data/articles_zenodo.db,./data/glove.6B.50d.txt,25000,0.9999,10,15,relu,5,True,50,relu,0.75,softmax,categorical_crossentropy
2200,./data/articles_zenodo.db,./data/glove.6B.50d.txt,25000,0.9999,10,15,relu,10,True,10,relu,0.0,softmax,categorical_crossentropy
2201,./data/articles_zenodo.db,./data/glove.6B.50d.txt,25000,0.9999,10,15,relu,10,True,10,relu,0.25,softmax,categorical_crossentropy
2202,./data/articles_zenodo.db,./data/glove.6B.50d.txt,25000,0.9999,10,15,relu,10,True,10,relu,0.5,softmax,categorical_crossentropy
2203,./data/articles_zenodo.db,./data/glove.6B.50d.txt,25000,0.9999,10,15,relu,10,True,10,relu,0.75,softmax,categorical_crossentropy
2204,./data/articles_zenodo.db,./data/glove.6B.50d.txt,25000,0.9999,10,15,relu,10,True,50,relu,0.0,softmax,categorical_crossentropy
2205,./data/articles_zenodo.db,./data/glove.6B.50d.txt,25000,0.9999,10,15,relu,10,True,50,relu,0.25,softmax,categorical_crossentropy
2206,./data/articles_zenodo.db,./data/glove.6B.50d.txt,25000,0.9999,10,15,relu,10,True,50,relu,0.5,softmax,categorical_crossentropy
2207,./data/articles_zenodo.db,./data/glove.6B.50d.txt,25000,0.9999,10,15,relu,10,True,50,relu,0.75,softmax,categorical_crossentropy
2208,./data/articles_zenodo.db,./data/glove.6B.50d.txt,25000,0.9999,25,5,relu,2,True,10,relu,0.0,softmax,categorical_crossentropy
2209,./data/articles_zenodo.db,./data/glove.6B.50d.txt,25000,0.9999,25,5,relu,2,True,10,relu,0.25,softmax,categorical_crossentropy
2210,./data/articles_zenodo.db,./data/glove.6B.50d.txt,25000,0.9999,25,5,relu,2,True,10,relu,0.5,softmax,categorical_crossentropy
2211,./data/articles_zenodo.db,./data/glove.6B.50d.txt,25000,0.9999,25,5,relu,2,True,10,relu,0.75,softmax,categorical_crossentropy
2212,./data/articles_zenodo.db,./data/glove.6B.50d.txt,25000,0.9999,25,5,relu,2,True,50,relu,0.0,softmax,categorical_crossentropy
2213,./data/articles_zenodo.db,./data/glove.6B.50d.txt,25000,0.9999,25,5,relu,2,True,50,relu,0.25,softmax,categorical_crossentropy
2214,./data/articles_zenodo.db,./data/glove.6B.50d.txt,25000,0.9999,25,5,relu,2,True,50,relu,0.5,softmax,categorical_crossentropy
2215,./data/articles_zenodo.db,./data/glove.6B.50d.txt,25000,0.9999,25,5,relu,2,True,50,relu,0.75,softmax,categorical_crossentropy
2216,./data/articles_zenodo.db,./data/glove.6B.50d.txt,25000,0.9999,25,5,relu,5,True,10,relu,0.0,softmax,categorical_crossentropy
2217,./data/articles_zenodo.db,./data/glove.6B.50d.txt,25000,0.9999,25,5,relu,5,True,10,relu,0.25,softmax,categorical_crossentropy
2218,./data/articles_zenodo.db,./data/glove.6B.50d.txt,25000,0.9999,25,5,relu,5,True,10,relu,0.5,softmax,categorical_crossentropy
2219,./data/articles_zenodo.db,./data/glove.6B.50d.txt,25000,0.9999,25,5,relu,5,True,10,relu,0.75,softmax,categorical_crossentropy
2220,./data/articles_zenodo.db,./data/glove.6B.50d.txt,25000,0.9999,25,5,relu,5,True,50,relu,0.0,softmax,categorical_crossentropy
2221,./data/articles_zenodo.db,./data/glove.6B.50d.txt,25000,0.9999,25,5,relu,5,True,50,relu,0.25,softmax,categorical_crossentropy
2222,./data/articles_zenodo.db,./data/glove.6B.50d.txt,25000,0.9999,25,5,relu,5,True,50,relu,0.5,softmax,categorical_crossentropy
2223,./data/articles_zenodo.db,./data/glove.6B.50d.txt,25000,0.9999,25,5,relu,5,True,50,relu,0.75,softmax,categorical_crossentropy
2224,./data/articles_zenodo.db,./data/glove.6B.50d.txt,25000,0.9999,25,5,relu,10,True,10,relu,0.0,softmax,categorical_crossentropy
2225,./data/articles_zenodo.db,./data/glove.6B.50d.txt,25000,0.9999,25,5,relu,10,True,10,relu,0.25,softmax,categorical_crossentropy
2226,./data/articles_zenodo.db,./data/glove.6B.50d.txt,25000,0.9999,25,5,relu,10,True,10,relu,0.5,softmax,categorical_crossentropy
2227,./data/articles_zenodo.db,./data/glove.6B.50d.txt,25000,0.9999,25,5,relu,10,True,10,relu,0.75,softmax,categorical_crossentropy
2228,./data/articles_zenodo.db,./data/glove.6B.50d.txt,25000,0.9999,25,5,relu,10,True,50,relu,0.0,softmax,categorical_crossentropy
2229,./data/articles_zenodo.db,./data/glove.6B.50d.txt,25000,0.9999,25,5,relu,10,True,50,relu,0.25,softmax,categorical_crossentropy
2230,./data/articles_zenodo.db,./data/glove.6B.50d.txt,25000,0.9999,25,5,relu,10,True,50,relu,0.5,softmax,categorical_crossentropy
2231,./data/articles_zenodo.db,./data/glove.6B.50d.txt,25000,0.9999,25,5,relu,10,True,50,relu,0.75,softmax,categorical_crossentropy
2232,./data/articles_zenodo.db,./data/glove.6B.50d.txt,25000,0.9999,25,15,relu,2,True,10,relu,0.0,softmax,categorical_crossentropy
2233,./data/articles_zenodo.db,./data/glove.6B.50d.txt,25000,0.9999,25,15,relu,2,True,10,relu,0.25,softmax,categorical_crossentropy
2234,./data/articles_zenodo.db,./data/glove.6B.50d.txt,25000,0.9999,25,15,relu,2,True,10,relu,0.5,softmax,categorical_crossentropy
2235,./data/articles_zenodo.db,./data/glove.6B.50d.txt,25000,0.9999,25,15,relu,2,True,10,relu,0.75,softmax,categorical_crossentropy
2236,./data/articles_zenodo.db,./data/glove.6B.50d.txt,25000,0.9999,25,15,relu,2,True,50,relu,0.0,softmax,categorical_crossentropy
2237,./data/articles_zenodo.db,./data/glove.6B.50d.txt,25000,0.9999,25,15,relu,2,True,50,relu,0.25,softmax,categorical_crossentropy
2238,./data/articles_zenodo.db,./data/glove.6B.50d.txt,25000,0.9999,25,15,relu,2,True,50,relu,0.5,softmax,categorical_crossentropy
2239,./data/articles_zenodo.db,./data/glove.6B.50d.txt,25000,0.9999,25,15,relu,2,True,50,relu,0.75,softmax,categorical_crossentropy
2240,./data/articles_zenodo.db,./data/glove.6B.50d.txt,25000,0.9999,25,15,relu,5,True,10,relu,0.0,softmax,categorical_crossentropy
2241,./data/articles_zenodo.db,./data/glove.6B.50d.txt,25000,0.9999,25,15,relu,5,True,10,relu,0.25,softmax,categorical_crossentropy
2242,./data/articles_zenodo.db,./data/glove.6B.50d.txt,25000,0.9999,25,15,relu,5,True,10,relu,0.5,softmax,categorical_crossentropy
2243,./data/articles_zenodo.db,./data/glove.6B.50d.txt,25000,0.9999,25,15,relu,5,True,10,relu,0.75,softmax,categorical_crossentropy
2244,./data/articles_zenodo.db,./data/glove.6B.50d.txt,25000,0.9999,25,15,relu,5,True,50,relu,0.0,softmax,categorical_crossentropy
2245,./data/articles_zenodo.db,./data/glove.6B.50d.txt,25000,0.9999,25,15,relu,5,True,50,relu,0.25,softmax,categorical_crossentropy
2246,./data/articles_zenodo.db,./data/glove.6B.50d.txt,25000,0.9999,25,15,relu,5,True,50,relu,0.5,softmax,categorical_crossentropy
2247,./data/articles_zenodo.db,./data/glove.6B.50d.txt,25000,0.9999,25,15,relu,5,True,50,relu,0.75,softmax,categorical_crossentropy
2248,./data/articles_zenodo.db,./data/glove.6B.50d.txt,25000,0.9999,25,15,relu,10,True,10,relu,0.0,softmax,categorical_crossentropy
2249,./data/articles_zenodo.db,./data/glove.6B.50d.txt,25000,0.9999,25,15,relu,10,True,10,relu,0.25,softmax,categorical_crossentropy
2250,./data/articles_zenodo.db,./data/glove.6B.50d.txt,25000,0.9999,25,15,relu,10,True,10,relu,0.5,softmax,categorical_crossentropy
2251,./data/articles_zenodo.db,./data/glove.6B.50d.txt,25000,0.9999,25,15,relu,10,True,10,relu,0.75,softmax,categorical_crossentropy
2252,./data/articles_zenodo.db,./data/glove.6B.50d.txt,25000,0.9999,25,15,relu,10,True,50,relu,0.0,softmax,categorical_crossentropy
2253,./data/articles_zenodo.db,./data/glove.6B.50d.txt,25000,0.9999,25,15,relu,10,True,50,relu,0.25,softmax,categorical_crossentropy
2254,./data/articles_zenodo.db,./data/glove.6B.50d.txt,25000,0.9999,25,15,relu,10,True,50,relu,0.5,softmax,categorical_crossentropy
2255,./data/articles_zenodo.db,./data/glove.6B.50d.txt,25000,0.9999,25,15,relu,10,True,50,relu,0.75,softmax,categorical_crossentropy
2256,./data/articles_zenodo.db,./data/glove.6B.50d.txt,25000,0.9999,50,5,relu,2,True,10,relu,0.0,softmax,categorical_crossentropy
2257,./data/articles_zenodo.db,./data/glove.6B.50d.txt,25000,0.9999,50,5,relu,2,True,10,relu,0.25,softmax,categorical_crossentropy
2258,./data/articles_zenodo.db,./data/glove.6B.50d.txt,25000,0.9999,50,5,relu,2,True,10,relu,0.5,softmax,categorical_crossentropy
2259,./data/articles_zenodo.db,./data/glove.6B.50d.txt,25000,0.9999,50,5,relu,2,True,10,relu,0.75,softmax,categorical_crossentropy
2260,./data/articles_zenodo.db,./data/glove.6B.50d.txt,25000,0.9999,50,5,relu,2,True,50,relu,0.0,softmax,categorical_crossentropy
2261,./data/articles_zenodo.db,./data/glove.6B.50d.txt,25000,0.9999,50,5,relu,2,True,50,relu,0.25,softmax,categorical_crossentropy
2262,./data/articles_zenodo.db,./data/glove.6B.50d.txt,25000,0.9999,50,5,relu,2,True,50,relu,0.5,softmax,categorical_crossentropy
2263,./data/articles_zenodo.db,./data/glove.6B.50d.txt,25000,0.9999,50,5,relu,2,True,50,relu,0.75,softmax,categorical_crossentropy
2264,./data/articles_zenodo.db,./data/glove.6B.50d.txt,25000,0.9999,50,5,relu,5,True,10,relu,0.0,softmax,categorical_crossentropy
2265,./data/articles_zenodo.db,./data/glove.6B.50d.txt,25000,0.9999,50,5,relu,5,True,10,relu,0.25,softmax,categorical_crossentropy
2266,./data/articles_zenodo.db,./data/glove.6B.50d.txt,25000,0.9999,50,5,relu,5,True,10,relu,0.5,softmax,categorical_crossentropy
2267,./data/articles_zenodo.db,./data/glove.6B.50d.txt,25000,0.9999,50,5,relu,5,True,10,relu,0.75,softmax,categorical_crossentropy
2268,./data/articles_zenodo.db,./data/glove.6B.50d.txt,25000,0.9999,50,5,relu,5,True,50,relu,0.0,softmax,categorical_crossentropy
2269,./data/articles_zenodo.db,./data/glove.6B.50d.txt,25000,0.9999,50,5,relu,5,True,50,relu,0.25,softmax,categorical_crossentropy
2270,./data/articles_zenodo.db,./data/glove.6B.50d.txt,25000,0.9999,50,5,relu,5,True,50,relu,0.5,softmax,categorical_crossentropy
2271,./data/articles_zenodo.db,./data/glove.6B.50d.txt,25000,0.9999,50,5,relu,5,True,50,relu,0.75,softmax,categorical_crossentropy
2272,./data/articles_zenodo.db,./data/glove.6B.50d.txt,25000,0.9999,50,5,relu,10,True,10,relu,0.0,softmax,categorical_crossentropy
2273,./data/articles_zenodo.db,./data/glove.6B.50d.txt,25000,0.9999,50,5,relu,10,True,10,relu,0.25,softmax,categorical_crossentropy
2274,./data/articles_zenodo.db,./data/glove.6B.50d.txt,25000,0.9999,50,5,relu,10,True,10,relu,0.5,softmax,categorical_crossentropy
2275,./data/articles_zenodo.db,./data/glove.6B.50d.txt,25000,0.9999,50,5,relu,10,True,10,relu,0.75,softmax,categorical_crossentropy
2276,./data/articles_zenodo.db,./data/glove.6B.50d.txt,25000,0.9999,50,5,relu,10,True,50,relu,0.0,softmax,categorical_crossentropy
2277,./data/articles_zenodo.db,./data/glove.6B.50d.txt,25000,0.9999,50,5,relu,10,True,50,relu,0.25,softmax,categorical_crossentropy
2278,./data/articles_zenodo.db,./data/glove.6B.50d.txt,25000,0.9999,50,5,relu,10,True,50,relu,0.5,softmax,categorical_crossentropy
2279,./data/articles_zenodo.db,./data/glove.6B.50d.txt,25000,0.9999,50,5,relu,10,True,50,relu,0.75,softmax,categorical_crossentropy
2280,./data/articles_zenodo.db,./data/glove.6B.50d.txt,25000,0.9999,50,15,relu,2,True,10,relu,0.0,softmax,categorical_crossentropy
2281,./data/articles_zenodo.db,./data/glove.6B.50d.txt,25000,0.9999,50,15,relu,2,True,10,relu,0.25,softmax,categorical_crossentropy
2282,./data/articles_zenodo.db,./data/glove.6B.50d.txt,25000,0.9999,50,15,relu,2,True,10,relu,0.5,softmax,categorical_crossentropy
2283,./data/articles_zenodo.db,./data/glove.6B.50d.txt,25000,0.9999,50,15,relu,2,True,10,relu,0.75,softmax,categorical_crossentropy
2284,./data/articles_zenodo.db,./data/glove.6B.50d.txt,25000,0.9999,50,15,relu,2,True,50,relu,0.0,softmax,categorical_crossentropy
2285,./data/articles_zenodo.db,./data/glove.6B.50d.txt,25000,0.9999,50,15,relu,2,True,50,relu,0.25,softmax,categorical_crossentropy
2286,./data/articles_zenodo.db,./data/glove.6B.50d.txt,25000,0.9999,50,15,relu,2,True,50,relu,0.5,softmax,categorical_crossentropy
2287,./data/articles_zenodo.db,./data/glove.6B.50d.txt,25000,0.9999,50,15,relu,2,True,50,relu,0.75,softmax,categorical_crossentropy
2288,./data/articles_zenodo.db,./data/glove.6B.50d.txt,25000,0.9999,50,15,relu,5,True,10,relu,0.0,softmax,categorical_crossentropy
2289,./data/articles_zenodo.db,./data/glove.6B.50d.txt,25000,0.9999,50,15,relu,5,True,10,relu,0.25,softmax,categorical_crossentropy
2290,./data/articles_zenodo.db,./data/glove.6B.50d.txt,25000,0.9999,50,15,relu,5,True,10,relu,0.5,softmax,categorical_crossentropy
2291,./data/articles_zenodo.db,./data/glove.6B.50d.txt,25000,0.9999,50,15,relu,5,True,10,relu,0.75,softmax,categorical_crossentropy
2292,./data/articles_zenodo.db,./data/glove.6B.50d.txt,25000,0.9999,50,15,relu,5,True,50,relu,0.0,softmax,categorical_crossentropy
2293,./data/articles_zenodo.db,./data/glove.6B.50d.txt,25000,0.9999,50,15,relu,5,True,50,relu,0.25,softmax,categorical_crossentropy
2294,./data/articles_zenodo.db,./data/glove.6B.50d.txt,25000,0.9999,50,15,relu,5,True,50,relu,0.5,softmax,categorical_crossentropy
2295,./data/articles_zenodo.db,./data/glove.6B.50d.txt,25000,0.9999,50,15,relu,5,True,50,relu,0.75,softmax,categorical_crossentropy
2296,./data/articles_zenodo.db,./data/glove.6B.50d.txt,25000,0.9999,50,15,relu,10,True,10,relu,0.0,softmax,categorical_crossentropy
2297,./data/articles_zenodo.db,./data/glove.6B.50d.txt,25000,0.9999,50,15,relu,10,True,10,relu,0.25,softmax,categorical_crossentropy
2298,./data/articles_zenodo.db,./data/glove.6B.50d.txt,25000,0.9999,50,15,relu,10,True,10,relu,0.5,softmax,categorical_crossentropy
2299,./data/articles_zenodo.db,./data/glove.6B.50d.txt,25000,0.9999,50,15,relu,10,True,10,relu,0.75,softmax,categorical_crossentropy
2300,./data/articles_zenodo.db,./data/glove.6B.50d.txt,25000,0.9999,50,15,relu,10,True,50,relu,0.0,softmax,categorical_crossentropy
2301,./data/articles_zenodo.db,./data/glove.6B.50d.txt,25000,0.9999,50,15,relu,10,True,50,relu,0.25,softmax,categorical_crossentropy
2302,./data/articles_zenodo.db,./data/glove.6B.50d.txt,25000,0.9999,50,15,relu,10,True,50,relu,0.5,softmax,categorical_crossentropy
2303,./data/articles_zenodo.db,./data/glove.6B.50d.txt,25000,0.9999,50,15,relu,10,True,50,relu,0.75,softmax,categorical_crossentropy
2304,./data/articles_zenodo.db,./data/glove.6B.50d.txt,50000,0.25,5,5,relu,2,True,10,relu,0.0,softmax,categorical_crossentropy
2305,./data/articles_zenodo.db,./data/glove.6B.50d.txt,50000,0.25,5,5,relu,2,True,10,relu,0.25,softmax,categorical_crossentropy
2306,./data/articles_zenodo.db,./data/glove.6B.50d.txt,50000,0.25,5,5,relu,2,True,10,relu,0.5,softmax,categorical_crossentropy
2307,./data/articles_zenodo.db,./data/glove.6B.50d.txt,50000,0.25,5,5,relu,2,True,10,relu,0.75,softmax,categorical_crossentropy
2308,./data/articles_zenodo.db,./data/glove.6B.50d.txt,50000,0.25,5,5,relu,2,True,50,relu,0.0,softmax,categorical_crossentropy
2309,./data/articles_zenodo.db,./data/glove.6B.50d.txt,50000,0.25,5,5,relu,2,True,50,relu,0.25,softmax,categorical_crossentropy
2310,./data/articles_zenodo.db,./data/glove.6B.50d.txt,50000,0.25,5,5,relu,2,True,50,relu,0.5,softmax,categorical_crossentropy
2311,./data/articles_zenodo.db,./data/glove.6B.50d.txt,50000,0.25,5,5,relu,2,True,50,relu,0.75,softmax,categorical_crossentropy
2312,./data/articles_zenodo.db,./data/glove.6B.50d.txt,50000,0.25,5,5,relu,5,True,10,relu,0.0,softmax,categorical_crossentropy
2313,./data/articles_zenodo.db,./data/glove.6B.50d.txt,50000,0.25,5,5,relu,5,True,10,relu,0.25,softmax,categorical_crossentropy
2314,./data/articles_zenodo.db,./data/glove.6B.50d.txt,50000,0.25,5,5,relu,5,True,10,relu,0.5,softmax,categorical_crossentropy
2315,./data/articles_zenodo.db,./data/glove.6B.50d.txt,50000,0.25,5,5,relu,5,True,10,relu,0.75,softmax,categorical_crossentropy
2316,./data/articles_zenodo.db,./data/glove.6B.50d.txt,50000,0.25,5,5,relu,5,True,50,relu,0.0,softmax,categorical_crossentropy
2317,./data/articles_zenodo.db,./data/glove.6B.50d.txt,50000,0.25,5,5,relu,5,True,50,relu,0.25,softmax,categorical_crossentropy
2318,./data/articles_zenodo.db,./data/glove.6B.50d.txt,50000,0.25,5,5,relu,5,True,50,relu,0.5,softmax,categorical_crossentropy
2319,./data/articles_zenodo.db,./data/glove.6B.50d.txt,50000,0.25,5,5,relu,5,True,50,relu,0.75,softmax,categorical_crossentropy
2320,./data/articles_zenodo.db,./data/glove.6B.50d.txt,50000,0.25,5,5,relu,10,True,10,relu,0.0,softmax,categorical_crossentropy
2321,./data/articles_zenodo.db,./data/glove.6B.50d.txt,50000,0.25,5,5,relu,10,True,10,relu,0.25,softmax,categorical_crossentropy
2322,./data/articles_zenodo.db,./data/glove.6B.50d.txt,50000,0.25,5,5,relu,10,True,10,relu,0.5,softmax,categorical_crossentropy
2323,./data/articles_zenodo.db,./data/glove.6B.50d.txt,50000,0.25,5,5,relu,10,True,10,relu,0.75,softmax,categorical_crossentropy
2324,./data/articles_zenodo.db,./data/glove.6B.50d.txt,50000,0.25,5,5,relu,10,True,50,relu,0.0,softmax,categorical_crossentropy
2325,./data/articles_zenodo.db,./data/glove.6B.50d.txt,50000,0.25,5,5,relu,10,True,50,relu,0.25,softmax,categorical_crossentropy
2326,./data/articles_zenodo.db,./data/glove.6B.50d.txt,50000,0.25,5,5,relu,10,True,50,relu,0.5,softmax,categorical_crossentropy
2327,./data/articles_zenodo.db,./data/glove.6B.50d.txt,50000,0.25,5,5,relu,10,True,50,relu,0.75,softmax,categorical_crossentropy
2328,./data/articles_zenodo.db,./data/glove.6B.50d.txt,50000,0.25,5,15,relu,2,True,10,relu,0.0,softmax,categorical_crossentropy
2329,./data/articles_zenodo.db,./data/glove.6B.50d.txt,50000,0.25,5,15,relu,2,True,10,relu,0.25,softmax,categorical_crossentropy
2330,./data/articles_zenodo.db,./data/glove.6B.50d.txt,50000,0.25,5,15,relu,2,True,10,relu,0.5,softmax,categorical_crossentropy
2331,./data/articles_zenodo.db,./data/glove.6B.50d.txt,50000,0.25,5,15,relu,2,True,10,relu,0.75,softmax,categorical_crossentropy
2332,./data/articles_zenodo.db,./data/glove.6B.50d.txt,50000,0.25,5,15,relu,2,True,50,relu,0.0,softmax,categorical_crossentropy
2333,./data/articles_zenodo.db,./data/glove.6B.50d.txt,50000,0.25,5,15,relu,2,True,50,relu,0.25,softmax,categorical_crossentropy
2334,./data/articles_zenodo.db,./data/glove.6B.50d.txt,50000,0.25,5,15,relu,2,True,50,relu,0.5,softmax,categorical_crossentropy
2335,./data/articles_zenodo.db,./data/glove.6B.50d.txt,50000,0.25,5,15,relu,2,True,50,relu,0.75,softmax,categorical_crossentropy
2336,./data/articles_zenodo.db,./data/glove.6B.50d.txt,50000,0.25,5,15,relu,5,True,10,relu,0.0,softmax,categorical_crossentropy
2337,./data/articles_zenodo.db,./data/glove.6B.50d.txt,50000,0.25,5,15,relu,5,True,10,relu,0.25,softmax,categorical_crossentropy
2338,./data/articles_zenodo.db,./data/glove.6B.50d.txt,50000,0.25,5,15,relu,5,True,10,relu,0.5,softmax,categorical_crossentropy
2339,./data/articles_zenodo.db,./data/glove.6B.50d.txt,50000,0.25,5,15,relu,5,True,10,relu,0.75,softmax,categorical_crossentropy
2340,./data/articles_zenodo.db,./data/glove.6B.50d.txt,50000,0.25,5,15,relu,5,True,50,relu,0.0,softmax,categorical_crossentropy
2341,./data/articles_zenodo.db,./data/glove.6B.50d.txt,50000,0.25,5,15,relu,5,True,50,relu,0.25,softmax,categorical_crossentropy
2342,./data/articles_zenodo.db,./data/glove.6B.50d.txt,50000,0.25,5,15,relu,5,True,50,relu,0.5,softmax,categorical_crossentropy
2343,./data/articles_zenodo.db,./data/glove.6B.50d.txt,50000,0.25,5,15,relu,5,True,50,relu,0.75,softmax,categorical_crossentropy
2344,./data/articles_zenodo.db,./data/glove.6B.50d.txt,50000,0.25,5,15,relu,10,True,10,relu,0.0,softmax,categorical_crossentropy
2345,./data/articles_zenodo.db,./data/glove.6B.50d.txt,50000,0.25,5,15,relu,10,True,10,relu,0.25,softmax,categorical_crossentropy
2346,./data/articles_zenodo.db,./data/glove.6B.50d.txt,50000,0.25,5,15,relu,10,True,10,relu,0.5,softmax,categorical_crossentropy
2347,./data/articles_zenodo.db,./data/glove.6B.50d.txt,50000,0.25,5,15,relu,10,True,10,relu,0.75,softmax,categorical_crossentropy
2348,./data/articles_zenodo.db,./data/glove.6B.50d.txt,50000,0.25,5,15,relu,10,True,50,relu,0.0,softmax,categorical_crossentropy
2349,./data/articles_zenodo.db,./data/glove.6B.50d.txt,50000,0.25,5,15,relu,10,True,50,relu,0.25,softmax,categorical_crossentropy
2350,./data/articles_zenodo.db,./data/glove.6B.50d.txt,50000,0.25,5,15,relu,10,True,50,relu,0.5,softmax,categorical_crossentropy
2351,./data/articles_zenodo.db,./data/glove.6B.50d.txt,50000,0.25,5,15,relu,10,True,50,relu,0.75,softmax,categorical_crossentropy
2352,./data/articles_zenodo.db,./data/glove.6B.50d.txt,50000,0.25,10,5,relu,2,True,10,relu,0.0,softmax,categorical_crossentropy
2353,./data/articles_zenodo.db,./data/glove.6B.50d.txt,50000,0.25,10,5,relu,2,True,10,relu,0.25,softmax,categorical_crossentropy
2354,./data/articles_zenodo.db,./data/glove.6B.50d.txt,50000,0.25,10,5,relu,2,True,10,relu,0.5,softmax,categorical_crossentropy
2355,./data/articles_zenodo.db,./data/glove.6B.50d.txt,50000,0.25,10,5,relu,2,True,10,relu,0.75,softmax,categorical_crossentropy
2356,./data/articles_zenodo.db,./data/glove.6B.50d.txt,50000,0.25,10,5,relu,2,True,50,relu,0.0,softmax,categorical_crossentropy
2357,./data/articles_zenodo.db,./data/glove.6B.50d.txt,50000,0.25,10,5,relu,2,True,50,relu,0.25,softmax,categorical_crossentropy
2358,./data/articles_zenodo.db,./data/glove.6B.50d.txt,50000,0.25,10,5,relu,2,True,50,relu,0.5,softmax,categorical_crossentropy
2359,./data/articles_zenodo.db,./data/glove.6B.50d.txt,50000,0.25,10,5,relu,2,True,50,relu,0.75,softmax,categorical_crossentropy
2360,./data/articles_zenodo.db,./data/glove.6B.50d.txt,50000,0.25,10,5,relu,5,True,10,relu,0.0,softmax,categorical_crossentropy
2361,./data/articles_zenodo.db,./data/glove.6B.50d.txt,50000,0.25,10,5,relu,5,True,10,relu,0.25,softmax,categorical_crossentropy
2362,./data/articles_zenodo.db,./data/glove.6B.50d.txt,50000,0.25,10,5,relu,5,True,10,relu,0.5,softmax,categorical_crossentropy
2363,./data/articles_zenodo.db,./data/glove.6B.50d.txt,50000,0.25,10,5,relu,5,True,10,relu,0.75,softmax,categorical_crossentropy
2364,./data/articles_zenodo.db,./data/glove.6B.50d.txt,50000,0.25,10,5,relu,5,True,50,relu,0.0,softmax,categorical_crossentropy
2365,./data/articles_zenodo.db,./data/glove.6B.50d.txt,50000,0.25,10,5,relu,5,True,50,relu,0.25,softmax,categorical_crossentropy
2366,./data/articles_zenodo.db,./data/glove.6B.50d.txt,50000,0.25,10,5,relu,5,True,50,relu,0.5,softmax,categorical_crossentropy
2367,./data/articles_zenodo.db,./data/glove.6B.50d.txt,50000,0.25,10,5,relu,5,True,50,relu,0.75,softmax,categorical_crossentropy
2368,./data/articles_zenodo.db,./data/glove.6B.50d.txt,50000,0.25,10,5,relu,10,True,10,relu,0.0,softmax,categorical_crossentropy
2369,./data/articles_zenodo.db,./data/glove.6B.50d.txt,50000,0.25,10,5,relu,10,True,10,relu,0.25,softmax,categorical_crossentropy
2370,./data/articles_zenodo.db,./data/glove.6B.50d.txt,50000,0.25,10,5,relu,10,True,10,relu,0.5,softmax,categorical_crossentropy
2371,./data/articles_zenodo.db,./data/glove.6B.50d.txt,50000,0.25,10,5,relu,10,True,10,relu,0.75,softmax,categorical_crossentropy
2372,./data/articles_zenodo.db,./data/glove.6B.50d.txt,50000,0.25,10,5,relu,10,True,50,relu,0.0,softmax,categorical_crossentropy
2373,./data/articles_zenodo.db,./data/glove.6B.50d.txt,50000,0.25,10,5,relu,10,True,50,relu,0.25,softmax,categorical_crossentropy
2374,./data/articles_zenodo.db,./data/glove.6B.50d.txt,50000,0.25,10,5,relu,10,True,50,relu,0.5,softmax,categorical_crossentropy
2375,./data/articles_zenodo.db,./data/glove.6B.50d.txt,50000,0.25,10,5,relu,10,True,50,relu,0.75,softmax,categorical_crossentropy
2376,./data/articles_zenodo.db,./data/glove.6B.50d.txt,50000,0.25,10,15,relu,2,True,10,relu,0.0,softmax,categorical_crossentropy
2377,./data/articles_zenodo.db,./data/glove.6B.50d.txt,50000,0.25,10,15,relu,2,True,10,relu,0.25,softmax,categorical_crossentropy
2378,./data/articles_zenodo.db,./data/glove.6B.50d.txt,50000,0.25,10,15,relu,2,True,10,relu,0.5,softmax,categorical_crossentropy
2379,./data/articles_zenodo.db,./data/glove.6B.50d.txt,50000,0.25,10,15,relu,2,True,10,relu,0.75,softmax,categorical_crossentropy
